318,236,404,242,402,276,315,270
408,242,550,246,549,286,407,282
316,275,501,283,499,323,314,316
144,313,200,313,200,344,144,344
313,317,377,317,377,350,313,350
385,319,434,319,434,354,385,354
440,319,592,327,590,362,438,354
189,332,204,332,204,341,189,341
312,355,354,355,354,372,312,372
354,357,402,359,401,376,353,373
308,466,523,494,516,545,301,517
